           30.000          -86.039            7.933            4.412
           30.000          -92.353            7.890            4.365
           30.000          -95.553            7.919            4.373
           30.000         -100.310            7.936            4.378
           30.000         -105.067            7.953            4.381
           30.000         -109.824            7.962            4.382
           30.000         -114.581            7.975            4.384
           30.000         -119.338            7.989            4.388
           30.000         -124.095            8.009            4.395
           30.000         -128.852            8.015            4.393
           30.000         -133.609            8.029            4.398
           30.000         -138.366            8.050            4.406
           30.000         -143.123            8.064            4.412
           30.000         -147.880            8.083            4.422
           30.000         -152.637            8.101            4.429
           30.000         -157.394            8.115            4.436
           30.000         -162.151            8.129            4.440
           30.000         -166.908            8.149            4.448
           30.000         -171.665            8.163            4.455
           30.000         -176.422            8.180            4.461
           30.000         -181.179            8.194            4.469
           30.000         -185.936            8.206            4.473
           30.000         -190.693            8.225            4.481
           30.000         -195.450            8.238            4.487
           30.000         -200.207            8.253            4.493
           30.000         -204.963            8.263            4.498
           30.000         -209.720            8.280            4.505
           30.000         -214.477            8.296            4.510
           30.000         -219.234            8.308            4.516
           30.000         -228.748            8.333            4.525
           30.000         -238.262            8.362            4.538
           30.000         -247.776            8.388            4.549
           30.000         -257.290            8.413            4.558
           30.000         -266.804            8.435            4.569
           30.000         -276.318            8.462            4.580
           30.000         -285.832            8.485            4.590
           30.000         -290.589            8.495            4.594
           30.000         -295.346            8.510            4.601
