Pressure (Pa): comment                                           
       20640
    15.000  -108.321   1320.00  3382.906     0 0 027241
    15.000  -114.755   1332.87  3592.500     0 0 0 0271
    15.000  -119.509   1342.38  3747.602     0 0 0 0271
    15.000  -124.263   1351.88  3902.889     0 0 0 0271
    15.000  -129.017   1361.39  4058.359     0 0 0 0271
    15.000  -133.771   1370.90  4214.007     0 0 0 0271
    15.000  -138.525   1380.41  4369.837     0 0 0 0271
    15.000  -143.280   1389.92  4525.878     0 0 0 0271
    15.000  -148.034   1399.43  4682.073     0 0 0 0271
    15.000  -152.788   1402.13  4838.463     0 0 0 0271
    15.000  -157.542   1404.40  4995.064     0 0 0 0271
    15.000  -162.296   1406.66  5151.885     0 0 0 0271
    15.000  -167.050   1408.93  5308.916     0 0 0 0271
    15.000  -171.804   1411.20  5466.153     0 0 0 0271
    15.000  -176.558   1413.46  5623.607     0 0 0 0271
    15.000  -181.312   1415.73  5781.266     0 0 0 0271
    15.000  -186.066   1418.00  5939.129     0 0 0 0271
    15.000  -190.820   1420.26  6097.207     0 0 0 0271
    15.000  -195.574   1422.53  6255.488     0 0 0 0271
    15.000  -200.329   1424.80  6414.015     0 0 0 0271
    15.000  -205.083   1427.06  6572.711     0 0 0 0271
    15.000  -209.837   1429.33  6731.618     0 0 0 0271
    15.000  -214.591   1431.60  6890.730     0 0 0 0271
    15.000  -219.345   1433.86  7050.045     0 0 0 0271
    15.000  -228.853   1438.40  7369.297     0 0 0 0271
    15.000  -238.361   1442.93  7689.386     0 0 0 0271
    15.000  -247.869   1447.46  8010.319     0 0 0 0271
    15.000  -257.378   1452.00  8332.141     0 0 0 0271
    15.000  -266.886   1456.53  8654.800     0 0 0 0271
    15.000  -276.394   1461.06  8978.342     0 0 0 0271
    15.000  -285.902   1465.60  9302.801     0 0 0 0271
    15.000  -290.656   1467.87  9465.390     0 0 0 0271
    15.000  -295.410   1470.13  9628.218     0 0 0 0271
    15.000  -300.164   1472.40  9791.299     0 0 0 0271
    15.000  -304.918   1474.67  9954.638     0 0 0 0271
    15.000  -314.427   1479.20 10282.345     0 0 0 0271
    15.000  -323.935   1483.73 10611.228     0 0 0 0271
    15.000  -333.443   1488.27 10941.067     0 0 0 0271
    15.000  -342.951   1492.80 11271.883     0 0 0 0271
    15.000  -352.459   1497.33 11603.689     0 0 0 0271
    15.000  -361.967   1501.87 11936.374     0 0 0 0271
    15.000  -371.476   1506.40 12269.849     0 0 0 0271
    15.000  -380.984   1510.93 12604.058     0 0 0 0271
    15.000  -390.492   1515.47 12939.030     0 0 0 0271
    15.000  -400.000   1520.00 13274.769     1 0 028273
    20.000    -0.616      0.00     6.224     1 0 0 0 12
    20.000    -1.091     10.53    17.641     0 0 0 0 11
    20.000    -2.042     31.30    40.497     0 0 0 0 11
    20.000    -2.518     41.55    51.938     0 0 0 0 11
    20.000    -2.993     51.67    63.354     0 0 0 0 11
    20.000    -3.469     61.71    74.795     0 0 0 0 11
    20.000    -3.944     71.63    86.211     0 0 0 0 11
    20.000    -4.420     81.47    97.651     0 0 0 0 11
    20.000    -4.827     89.79   107.434     0 0 0 5 11
    20.000    -5.846    108.00   135.090     0 0 0 0 51
    20.000    -6.321    116.31   147.995     0 0 0 0 51
    20.000    -6.797    124.52   160.936     0 0 0 0 51
    20.000    -7.272    132.60   173.857     0 0 0 0 51
    20.000    -8.223    148.44   199.753     0 0 0 0 51
    20.000    -9.174    163.83   225.681     0 0 0 0 51
    20.000   -10.125    178.77   251.643     0 0 0 0 51
    20.000   -11.076    193.25   277.638     0 0 0 0 51
    20.000   -12.190    209.65   308.131     0 0 012 51
    20.000   -12.978    220.94   329.930     0 0 0 0121
    20.000   -13.929    234.30   356.239     0 0 0 0121
    20.000   -14.880    247.39   382.548     0 0 0 0121
    20.000   -16.782    272.72   435.165     0 0 0 0121
    20.000   -18.194    290.81   474.227     0 0 014121
    20.000   -20.585    328.61   542.717     0 0 0 0141
    20.000   -22.487    357.38   597.201     0 0 0 0141
    20.000   -23.517    372.58   626.705     0 0 024141
    20.000   -26.291    412.91   717.191     0 0 0 0241
    20.000   -28.193    440.44   779.200     0 0 0 0241
    20.000   -30.094    467.84   841.148     0 0 0 0241
    20.000   -31.996    495.14   903.095     0 0 0 0241
    20.000   -33.898    522.32   965.014     0 0 0 0241
    20.000   -35.800    549.37  1026.905     0 0 0 0241
    20.000   -38.653    589.72  1119.682     0 0 0 0241
    20.000   -41.505    629.73  1212.365     0 0 0 0241
    20.000   -44.358    669.42  1305.243     0 0 0 0241
    20.000   -47.211    708.75  1398.325     0 0 0 0241
    20.000   -50.064    747.69  1491.374     0 0 0 0241
    20.000   -52.916    786.20  1584.315     0 0 0 0241
    20.000   -55.769    824.27  1677.239     0 0 0 0241
    20.000   -58.622    861.86  1770.115     0 0 0 0241
    20.000   -61.475    898.94  1862.954     0 0 0 0241
    20.000   -64.327    935.44  1955.700     0 0 0 0241
    20.000   -67.180    971.35  2048.428     0 0 0 0241
    20.000   -71.935   1029.74  2202.870     0 0 0 0241
    20.000   -76.689   1086.02  2357.174     0 0 0 0241
    20.000   -81.444   1139.81  2511.414     0 0 0 0241
    20.000   -86.198   1190.41  2665.549     0 0 0 0241
    20.000   -90.953   1236.55  2819.676     0 0 0 0241
    20.000   -95.707   1275.38  2973.758     0 0 0 0241
    22.410  -100.433   1320.00  3126.930     0 0 027241
    17.904  -105.230   1329.59  3282.592     0 0 027241
    20.000  -109.971   1339.08  3436.777     0 0 0 0271
    20.000  -114.726   1348.59  3591.610     0 0 0 0271
    20.000  -119.480   1358.09  3746.611     0 0 0 0271
    20.000  -124.235   1367.60  3901.831     0 0 0 0271
    20.000  -128.989   1377.11  4057.205     0 0 0 0271
    20.000  -133.744   1386.62  4212.791     0 0 0 0271
    20.000  -138.499   1396.13  4368.565     0 0 0 0271
    20.000  -143.253   1401.30  4524.497     0 0 0 0271
    20.000  -148.008   1403.50  4680.670     0 0 0 0271
    20.000  -152.762   1405.70  4837.036     0 0 0 0271
    20.000  -157.517   1407.90  4993.648     0 0 0 0271
    20.000  -162.271   1410.10  5150.449     0 0 0 0271
    20.000  -167.026   1412.29  5307.491     0 0 0 0271
    20.000  -171.781   1414.49  5464.741     0 0 0 0271
    20.000  -176.535   1416.69  5622.175     0 0 0 0271
    20.000  -181.290   1418.89  5779.848     0 0 0 0271
    20.000  -186.044   1421.09  5937.693     0 0 0 0271
    20.000  -190.799   1423.28  6095.786     0 0 0 0271
    20.000  -195.553   1425.48  6254.050     0 0 0 0271
    20.000  -200.308   1427.68  6412.560     0 0 0 0271
    20.000  -205.063   1429.88  6571.272     0 0 0 0271
    20.000  -209.817   1432.08  6730.155     0 0 0 0271
    20.000  -214.572   1434.28  6889.284     0 0 0 0271
    20.000  -219.326   1436.47  7048.584     0 0 0 0271
    20.000  -228.835   1440.87  7367.843     0 0 0 0271
    20.000  -238.345   1445.27  7687.972     0 0 0 0271
    20.000  -247.854   1449.66  8008.914     0 0 0 0271
    20.000  -257.363   1454.06  8330.712     0 0 0 0271
    20.000  -266.872   1458.45  8653.383     0 0 0 0271
    20.000  -276.381   1462.85  8976.939     0 0 0 0271
    20.000  -285.890   1467.25  9301.412     0 0 0 0271
    20.000  -290.645   1469.44  9464.019     0 0 0 0271
    20.000  -295.399   1471.64  9626.839     0 0 0 0271
    20.000  -300.154   1473.84  9789.946     0 0 0 0271
    20.000  -304.909   1476.04  9953.316     0 0 0 0271
    20.000  -314.418   1480.43 10281.024     0 0 0 0271
    20.000  -323.927   1484.83 10609.929     0 0 0 0271
    20.000  -333.436   1489.23 10939.793     0 0 0 0271
    20.000  -342.945   1493.62 11270.635     0 0 0 0271
    20.000  -352.454   1498.02 11602.473     0 0 0 0271
    20.000  -361.963   1502.42 11935.188     0 0 0 0271
    20.000  -371.473   1506.81 12268.691     0 0 0 0271
    20.000  -380.982   1511.21 12602.931     0 0 0 0271
    20.000  -390.491   1515.60 12937.934     0 0 0 0271
    20.000  -400.000   1520.00 13273.706     1 0 028273
    25.000    -0.535      0.00     5.406     1 0 0 0 12
    25.000    -1.011     10.57    16.846     0 0 0 0 11
    25.000    -1.962     31.38    39.703     0 0 0 0 11
    25.000    -2.437     41.62    51.119     0 0 0 0 11
    25.000    -2.913     51.78    62.560     0 0 0 0 11
    25.000    -3.388     61.82    73.976     0 0 0 0 11
    25.000    -3.864     71.78    85.417     0 0 0 0 11
    25.000    -4.483     84.60   100.294     0 0 0 5 11
    25.000    -4.815     90.66   109.297     0 0 0 0 51
    25.000    -5.766    107.68   135.110     0 0 0 0 51
    25.000    -6.242    116.02   148.042     0 0 0 0 51
